income,firstDate,lastDate,amount,freqSales,saleSizeCode,starCustomer,lastSale,avrSale,class
7,9401,9511,0.23,4,D,X,5,5.25,0
3,9401,9511,0.12,2,F,X,20,12.75,0
1,9301,9509,0.16,1,F,X,20,10.85,0
0,9603,9603,0.11,1,F,0,15,15.00,0
0,8702,9603,0.19,3,F,X,15,11.15,0
3,9101,9509,0.16,2,G,0,25,16.00,0
1,9012,9512,0.12,2,F,0,10,13.33,0
0,9110,9504,0.08,1,F,0,18,13.33,0
1,9402,9506,0.09,1,F,0,20,11.66,0
0,8810,9512,0.14,1,F,0,20,14.90,0
7,9501,9512,0.13,2,F,0,20,14.33,0
2,8611,9507,0.21,1,F,X,21,15.17,0
2,8610,9603,0.51,4,D,X,5,4.13,0
0,9502,9512,0.10,1,F,0,3,9.66,0
2,9501,9511,0.09,1,F,0,20,15.00,1
4,9410,9509,0.11,1,G,0,27,12.66,0
4,9009,9601,0.25,4,F,X,15,10.93,0
0,9310,9601,0.33,3,F,X,5,10.00,0
5,9401,9601,0.15,2,F,X,15,11.00,0
5,9104,9510,0.13,2,G,0,30,18.12,0
4,8702,9606,0.28,1,F,X,15,10.92,0
7,9209,9603,0.34,4,F,X,15,10.17,0
0,9510,9510,0.06,1,F,0,20,20.00,1
0,9101,9504,0.13,1,G,X,50,29.12,0
4,8902,9511,0.36,4,D,X,7,6.00,0
0,8812,9603,0.14,2,F,0,25,12.50,0
3,9601,9601,0.07,1,G,0,25,25.00,0
6,9509,9509,0.06,1,F,0,20,20.00,0
4,8709,9511,0.42,4,D,X,3,2.96,0
0,8804,9512,0.31,2,E,X,5,5.65,0
5,9509,9509,0.07,1,F,0,15,15.00,0
3,9401,9603,0.17,2,F,X,15,8.20,0
4,8803,9601,0.27,4,D,X,5,6.75,0
3,8612,9601,0.30,1,E,X,10,6.66,0
0,9001,9512,0.15,3,E,X,10,13.45,0
0,8702,9601,0.25,1,F,X,20,7.93,0
2,9104,9512,0.26,3,D,X,5,6.06,0
5,9301,9510,0.14,2,F,0,17,8.50,0
0,9506,9506,0.07,1,F,0,20,20.00,0
4,9401,9512,0.09,1,F,0,20,13.33,0
2,9210,9512,0.18,4,F,0,12,10.00,0
2,9401,9602,0.23,2,F,X,18,10.55,0
6,9309,9512,0.12,2,G,0,25,21.25,0
1,9210,9603,0.13,2,F,0,16,8.80,0
2,9002,9512,0.44,4,D,X,5,5.16,0
4,8702,9512,0.36,1,E,X,11,6.29,1
0,9409,9512,0.10,1,G,0,25,13.00,0
1,8702,9602,0.16,2,F,0,10,8.81,0
4,9602,9602,0.06,1,F,0,15,15.00,0
5,9509,9512,0.11,2,G,0,4,14.50,0
5,9009,9512,0.15,1,F,X,15,6.77,0
3,9210,9603,0.33,4,E,X,10,8.68,1
6,8911,9603,0.18,1,G,X,25,14.30,0
0,9410,9602,0.12,2,F,0,15,10.33,0
4,8704,9511,0.21,2,E,0,10,5.86,0
1,8911,9601,0.20,2,F,0,6,10.00,0
4,9101,9506,0.11,1,F,X,17,14.66,0
2,9310,9512,0.14,3,E,0,10,6.99,0
0,9505,9603,0.13,3,G,X,50,33.33,0
0,8801,9511,0.23,2,E,X,10,6.31,0
4,9202,9512,0.22,4,D,0,7,5.00,0
6,9101,9601,0.18,3,E,0,14,11.10,0
0,9006,9506,0.18,1,G,X,25,10.18,0
4,9410,9509,0.30,4,F,0,11,10.22,0
5,9401,9505,0.20,3,F,X,20,17.00,0
5,9401,9505,0.18,1,F,X,15,11.50,0
4,8608,9512,0.32,2,E,X,11,9.96,0
2,9601,9601,0.07,1,F,0,20,20.00,0
0,9102,9509,0.14,1,F,X,19,12.62,0
3,9603,9603,0.09,1,F,0,15,15.00,0
5,9401,9509,0.05,1,G,0,30,27.50,0
0,9110,9512,0.09,1,F,X,20,17.40,1
5,9205,9504,0.10,1,F,0,16,12.40,0
4,9204,9603,0.20,3,E,0,7,6.10,0
0,9509,9509,0.11,1,F,0,20,20.00,0
3,9209,9512,0.61,4,E,X,10,9.46,0
2,9601,9601,0.07,1,F,0,15,15.00,0
2,8609,9504,0.28,1,E,X,10,5.70,0
7,9602,9602,0.07,1,F,0,15,15.00,0
0,9509,9601,0.11,2,F,0,20,17.00,0
0,9009,9610,0.23,3,E,X,5,7.31,0
5,9401,9511,0.19,3,E,X,5,6.00,0
4,9602,9602,0.07,1,F,0,20,20.00,0
5,8609,9601,0.23,1,E,X,13,5.76,0
0,8810,9603,0.32,4,F,X,10,8.25,0
5,9502,9603,0.13,2,F,0,20,13.33,0
4,8803,9506,0.37,3,D,X,5,5.00,0
4,9012,9508,0.29,1,E,X,10,8.33,0
0,9110,9511,0.37,2,G,X,26,16.88,0
0,9209,9506,0.07,1,F,0,15,10.00,0
7,9510,9510,0.06,1,F,0,20,20.00,0
0,9510,9510,0.07,1,F,0,15,15.00,0
6,9510,9603,0.25,3,E,0,4,6.66,0
1,9510,9510,0.06,1,F,0,20,20.00,0
0,9110,9504,0.08,1,F,0,20,15.00,0
5,9303,9510,0.12,1,G,X,25,7.60,0
2,9010,9602,0.18,3,E,X,10,7.72,0
4,9102,9510,0.11,1,F,0,20,10.00,0
5,8611,9612,0.21,3,D,X,12,7.37,0
0,9310,9602,0.27,4,D,X,8,5.10,0
6,9401,9602,0.16,3,G,0,16,14.66,0
0,9507,9507,0.06,1,G,0,25,25.00,0
7,9311,9512,0.15,1,F,0,15,11.33,0
6,9507,9507,0.07,1,F,0,20,20.00,0
0,8911,9601,0.16,2,F,X,15,11.00,0
5,9501,9603,0.13,2,F,0,5,10.00,0
0,8608,9511,0.25,1,G,X,50,14.95,0
0,9409,9508,0.16,1,G,0,35,27.50,0
5,9409,9601,0.30,4,D,X,4,4.22,0
5,8701,9602,0.17,2,E,X,10,7.33,0
0,8701,9506,0.19,1,G,X,25,17.00,0
4,9001,9511,0.22,3,D,X,8,5.00,0
3,9502,9511,0.19,3,G,0,25,13.60,0
5,9512,9512,0.12,1,F,0,20,20.00,0
7,9401,9603,0.11,1,F,X,18,22.50,0
6,9309,9603,0.18,1,F,X,15,8.14,0
1,9411,9505,0.11,1,F,0,20,13.33,0
4,8612,9602,0.57,1,E,X,10,7.36,1
2,9001,9507,0.16,1,F,0,20,15.92,0
7,9103,9503,0.07,1,F,0,20,14.00,0
5,9002,9601,0.16,4,F,0,20,12.45,0
0,9506,9603,0.08,2,F,0,10,12.00,0
0,8702,9702,0.18,2,E,0,10,8.41,0
7,9205,9509,0.16,1,F,X,15,7.87,0
0,9510,9602,0.15,3,E,0,12,10.66,0
7,9301,9601,0.12,2,F,0,20,10.40,0
4,9103,9511,0.36,2,E,X,11,6.53,0
0,9404,9512,0.18,3,E,0,10,9.83,0
5,9005,9601,0.18,2,G,X,25,12.00,0
5,9510,9510,0.06,1,F,0,20,20.00,0
1,9008,9601,0.18,2,E,0,10,11.36,0
5,9309,9602,0.15,3,E,0,10,7.60,0
1,8710,9509,0.21,1,E,X,10,8.20,0
5,9401,9602,0.12,1,G,X,25,19.00,0
4,9309,9511,0.11,2,F,0,14,12.25,0
1,8608,9512,0.18,3,E,0,10,5.80,0
0,9001,9509,0.21,1,E,X,12,9.23,0
0,8608,9509,0.17,1,G,X,30,17.16,0
0,9503,9603,0.33,3,E,0,5,6.66,0
0,9310,9507,0.22,3,F,X,18,13.87,0
5,8811,9505,0.16,1,G,X,35,21.00,0
5,8704,9504,0.09,1,F,X,18,17.25,0
0,9302,9511,0.11,1,F,0,20,8.50,0
0,9309,9612,0.10,1,F,0,10,12.14,0
6,9111,9603,0.19,1,G,X,25,12.36,0
7,9510,9603,0.18,3,E,0,11,7.00,0
0,9312,9601,0.11,2,G,0,20,14.25,0
4,9411,9511,0.12,2,F,0,15,15.00,0
4,8904,9603,0.13,3,E,0,10,7.50,0
7,9002,9602,0.20,2,E,X,11,7.30,0
5,9210,9505,0.12,1,G,0,50,35.83,0
7,9601,9601,0.07,1,F,0,20,20.00,0
4,8803,9511,0.13,1,F,0,20,12.00,0
3,9409,9603,0.19,3,E,0,9,9.20,0
3,9506,9511,0.09,2,F,0,20,15.00,0
2,8608,9508,0.27,4,E,X,11,7.29,0
3,9001,9602,0.16,2,E,X,13,8.00,0
0,9409,9505,0.14,2,F,0,15,11.25,0
4,8902,9506,0.15,1,F,0,15,7.22,0
2,9603,9606,0.10,1,F,0,10,12.50,0
2,9506,9506,0.06,1,F,0,20,20.00,0
5,9506,9512,0.09,2,G,0,25,22.50,0
0,9501,9512,0.23,4,D,X,8,6.16,0
5,9310,9512,0.25,4,E,X,5,8.40,0
2,9507,9603,0.16,3,E,0,5,7.00,0
6,8809,9504,0.15,1,F,X,19,13.25,0
2,8505,9602,0.23,1,F,X,26,14.05,0
0,8609,9510,0.27,3,E,X,5,7.28,0
4,9301,9505,0.28,1,E,X,13,10.25,0
4,8803,9512,0.16,3,E,X,12,8.50,0
1,8909,9511,0.17,1,E,X,12,11.90,0
1,9410,9603,0.09,1,F,0,15,10.00,0
3,9401,9603,0.12,2,F,0,10,9.25,0
6,9602,9602,0.07,1,G,0,50,50.00,0
2,9602,9602,0.06,1,F,0,20,20.00,0
0,9309,9603,0.17,3,E,0,10,8.66,0
4,8909,9603,0.15,2,E,X,10,10.00,0
2,9203,9512,0.21,4,F,0,15,8.20,0
1,9410,9512,0.09,1,F,0,15,10.00,0
0,9402,9601,0.23,3,E,X,5,6.37,0
5,8702,9508,0.19,1,F,X,20,15.13,0
5,9103,9610,0.10,1,G,0,44,22.50,0
3,9509,9602,0.16,3,E,0,10,8.33,0
3,8803,9504,0.15,1,F,0,15,11.09,0
1,9602,9602,0.07,1,F,0,20,20.00,0
5,9309,9512,0.14,2,F,0,15,11.40,0
5,9302,9508,0.12,1,F,0,20,22.00,0
0,9301,9511,0.55,3,E,0,6,9.90,0
2,9301,9504,0.11,1,F,0,20,12.60,0
7,9507,9507,0.06,1,G,0,25,25.00,0
6,8909,9512,0.32,2,E,X,10,5.64,0
1,9512,9512,0.08,1,F,0,20,20.00,0
4,8610,9512,0.18,2,E,0,9,7.09,0
4,9501,9512,0.09,1,F,0,15,12.50,0
1,8608,9512,0.20,3,E,X,10,7.50,0
5,9410,9508,0.10,1,F,0,20,20.00,0
0,8801,9510,0.16,1,F,X,15,14.08,0
7,9501,9510,0.12,2,F,X,15,11.66,0
5,9301,9511,0.13,1,F,0,15,7.80,0
2,9103,9512,0.13,3,F,0,10,12.28,1
7,8703,9512,0.12,1,G,X,25,12.14,0
5,9401,9601,0.20,4,E,X,10,7.75,1
0,9104,9511,0.13,1,F,0,20,15.16,0
0,9109,9512,0.25,2,F,0,14,8.40,0
5,8609,9512,0.27,4,F,X,21,11.95,1
4,9203,9511,0.11,1,F,0,15,8.80,0
0,9509,9509,0.08,1,F,0,15,15.00,0
1,8910,9701,0.15,3,E,0,5,5.72,1
2,9401,9701,0.21,3,F,X,25,15.00,0
0,9506,9506,0.05,1,G,0,25,25.00,0
0,9003,9512,0.11,1,F,X,15,12.16,0
1,8802,9510,0.19,2,G,X,25,18.42,0
3,9003,9507,0.14,1,F,X,20,10.00,0
0,9509,9509,0.06,1,F,0,20,20.00,0
0,8806,9602,0.15,1,G,0,30,11.73,0
6,9510,9510,0.06,1,F,0,20,20.00,0
2,9309,9601,0.21,3,E,0,10,8.50,0
7,9009,9511,0.10,1,F,0,15,11.20,0
6,9409,9602,0.13,2,F,0,10,12.50,0
0,9506,9602,0.20,2,F,0,20,12.50,0
5,9401,9505,0.05,1,G,0,50,37.50,0
5,9101,9508,0.09,2,F,0,10,12.00,0
4,8703,9512,0.57,3,E,X,9,5.55,0
6,9310,9701,0.14,2,F,0,15,17.33,0
1,9409,9512,0.08,1,F,0,20,17.50,0
7,9201,9601,0.11,3,G,0,50,29.50,0
1,9103,9603,0.61,4,D,X,5,2.58,1
7,9309,9504,0.06,1,F,0,21,13.00,0
0,9210,9509,0.31,4,D,X,3,3.92,0
2,8905,9601,0.15,1,F,X,20,13.55,0
5,8703,9511,0.21,2,E,X,12,5.64,0
5,9501,9505,0.08,1,G,0,30,27.50,0
6,9103,9509,0.10,1,G,0,25,20.83,0
0,9309,9601,0.15,3,E,0,9,7.66,0
0,8704,9512,0.19,1,F,X,15,9.16,0
7,9210,9512,0.20,3,E,0,10,7.75,0
0,8803,9602,0.71,3,D,X,5,2.85,0
0,9402,9510,0.07,1,G,0,30,25.00,0
6,9308,9602,0.08,1,G,0,25,19.00,0
1,8701,9509,0.29,1,E,X,14,8.26,0
0,9104,9512,0.18,4,E,X,14,9.87,1
6,9010,9511,0.23,2,F,X,16,12.78,0
5,9104,9510,0.12,1,G,0,26,16.16,0
5,9201,9512,0.11,1,F,0,15,11.20,0
2,9509,9509,0.06,1,F,0,20,20.00,0
2,9509,9602,0.17,3,E,0,10,10.00,0
4,9004,9603,0.11,1,F,0,15,22.85,0
1,9602,9602,0.08,1,F,0,15,12.50,0
0,9104,9504,0.15,1,F,X,15,11.50,0
7,8610,9512,0.22,2,F,X,19,11.65,0
4,9406,9701,0.13,2,F,0,3,10.80,0
4,8811,9512,0.21,4,D,X,5,5.16,0
3,9507,9510,0.09,2,G,0,25,17.50,0
2,9402,9603,0.30,4,E,X,7,6.00,0
6,9002,9508,0.19,2,F,0,23,15.23,0
0,8711,9601,0.30,3,D,X,5,4.02,0
0,8902,9602,0.09,1,G,0,25,17.50,0
5,9403,9512,0.09,2,G,0,25,16.40,0
6,9502,9503,0.09,1,F,0,15,10.00,0
5,8811,9512,0.26,2,F,0,20,18.75,1
3,9104,9509,0.11,2,G,0,25,13.16,0
7,9601,9601,0.07,1,F,0,15,15.00,0
7,8801,9602,0.08,1,G,X,100,62.00,0
7,8610,9603,0.23,2,E,X,11,5.60,0
7,9012,9512,0.08,1,G,0,25,25.00,0
6,8801,9507,0.17,1,G,X,27,16.23,0
3,9509,9509,0.08,1,F,0,15,15.00,0
2,9410,9512,0.08,1,G,0,27,16.00,0
6,9110,9506,0.15,1,F,X,15,10.25,0
0,9410,9512,0.11,2,F,X,20,12.00,0
1,8704,9602,0.18,2,E,X,12,10.00,0
7,9109,9512,0.17,3,G,0,25,15.11,0
7,9301,9505,0.09,1,F,0,15,11.00,0
5,9502,9509,0.11,2,F,0,20,14.66,1
0,9411,9510,0.09,1,F,0,15,10.00,0
7,9102,9512,0.14,1,G,0,29,20.25,0
5,9301,9603,0.17,3,E,0,6,7.66,0
5,9401,9512,0.29,2,F,X,15,9.40,0
4,8609,9601,0.16,2,F,X,15,12.33,0
0,9309,9603,0.21,3,E,0,11,7.75,0
5,9310,9512,0.15,4,E,0,10,9.83,0
4,9204,9510,0.11,2,F,0,15,9.00,0
0,9510,9510,0.06,1,G,0,25,25.00,0
5,8910,9606,0.16,3,E,0,10,8.20,0
7,9602,9602,0.07,1,F,0,15,15.00,0
7,9303,9601,0.09,1,G,0,25,13.33,0
4,9409,9511,0.09,1,F,0,20,12.50,0
0,9106,9601,0.15,2,F,X,15,9.28,0
5,9301,9601,0.08,1,G,0,25,15.66,0
0,9502,9506,0.09,1,F,0,20,15.00,0
6,8705,9506,0.13,1,F,0,20,12.70,0
6,9102,9611,0.13,3,F,X,10,9.75,0
0,9502,9512,0.20,4,E,X,5,6.20,0
0,9406,9507,0.10,1,F,0,15,10.33,0
0,9401,9512,0.06,1,F,0,15,12.50,0
1,9303,9512,0.12,1,F,0,20,11.20,0
4,9302,9504,0.15,1,F,0,20,17.85,0
3,9504,9602,0.10,2,F,0,20,15.00,0
0,8909,9601,0.39,4,D,X,5,3.57,0
0,9510,9510,0.06,1,G,0,25,25.00,0
3,9402,9507,0.25,4,E,X,3,4.75,0
6,9201,9603,0.23,4,E,0,8,7.61,0
4,9401,9602,0.13,1,F,X,24,13.60,0
5,9401,9512,0.14,2,G,0,20,20.00,0
5,8608,9601,0.28,1,E,X,12,7.28,0
1,9301,9512,0.21,1,F,X,15,9.40,0
6,9001,9512,0.11,1,F,0,22,14.00,0
0,9510,9510,0.06,1,F,0,15,15.00,0
1,8611,9504,0.22,1,E,X,14,10.00,0
1,9406,9603,0.32,4,D,X,3,2.77,0
4,8702,9601,0.17,1,G,X,25,12.09,0
7,9601,9603,0.13,2,F,0,10,15.00,0
0,9602,9602,0.06,1,G,0,25,25.00,0
0,9209,9510,0.10,1,F,0,15,8.75,0
7,9401,9602,0.11,3,E,0,10,7.50,0
3,9403,9505,0.07,1,F,0,15,10.00,0
1,8701,9511,0.24,3,E,X,10,10.00,0
0,9401,9602,0.21,3,F,X,20,15.62,0
3,9202,9601,0.20,1,F,0,15,10.30,0
6,9201,9509,0.14,2,F,0,18,11.28,0
5,9002,9702,0.19,2,E,X,17,10.56,0
5,9203,9508,0.11,2,F,0,20,12.00,0
4,9109,9511,0.14,4,G,0,25,22.37,0
5,9401,9702,0.24,2,F,X,10,11.58,0
1,9001,9506,0.17,1,E,X,10,13.80,0
2,9112,9511,0.11,1,F,X,15,14.66,0
0,9506,9506,0.07,1,G,0,25,25.00,0
3,9310,9511,0.15,2,F,X,16,11.83,0
2,9104,9512,0.11,1,F,0,15,8.60,0
3,9602,9602,0.07,1,F,0,20,20.00,0
5,9401,9601,0.13,1,F,0,20,9.60,0
3,9310,9603,0.12,1,F,0,20,9.50,0
5,8801,9509,0.12,1,F,0,15,7.28,0
4,9601,9601,0.07,1,G,0,30,30.00,0
6,9409,9505,0.08,1,F,0,15,12.50,0
0,8802,9510,0.14,1,F,X,19,8.10,0
4,8710,9504,0.38,1,E,X,10,5.41,0
5,8703,9603,0.25,3,E,X,8,6.23,0
7,9501,9512,0.09,1,F,0,20,15.00,0
4,9401,9602,0.22,4,E,X,11,8.00,0
0,9502,9602,0.21,4,F,0,15,11.16,0
4,9309,9510,0.09,1,F,0,15,11.66,0
2,9004,9602,0.19,4,D,0,7,4.72,0
2,8608,9508,0.15,1,G,0,25,15.81,0
2,9302,9504,0.10,1,F,0,20,11.00,0
3,8702,9512,0.26,1,E,X,12,7.12,0
3,9102,9512,0.20,3,D,X,8,7.18,1
4,9004,9601,0.26,3,F,X,14,10.63,0
5,9501,9508,0.07,1,F,0,15,20.00,0
0,9311,9512,0.10,1,F,0,23,17.50,0
2,8901,9512,0.12,2,G,0,25,17.42,0
7,8609,9511,0.27,1,E,X,10,12.75,0
4,9602,9602,0.07,1,G,0,25,25.00,0
3,8611,9601,0.30,4,D,X,5,2.53,0
5,9011,9603,0.19,1,G,X,30,17.88,0
6,9409,9508,0.06,1,G,0,25,25.00,0
2,9111,9601,0.24,2,E,X,11,6.69,0
4,9101,9511,0.45,4,D,X,7,5.50,0
2,9310,9602,0.21,3,E,X,10,7.11,0
3,8704,9603,0.18,3,E,0,8,6.90,0
0,8801,9505,0.18,1,G,X,35,12.85,0
2,9501,9511,0.09,1,F,0,16,13.00,0
3,9507,9603,0.18,3,E,0,12,10.66,0
1,9310,9602,0.23,3,E,X,11,8.44,0
5,9412,9512,0.11,2,G,0,25,13.33,0
0,9301,9612,0.21,4,F,X,10,8.87,0
6,9309,9509,0.11,2,F,0,20,16.42,0
0,8608,9512,0.33,3,E,X,10,7.33,0
5,9210,9603,0.32,4,E,X,4,7.12,0
5,8612,9508,0.13,1,G,0,50,25.55,0
2,9510,9510,0.06,1,G,0,50,50.00,0
3,9412,9505,0.08,1,G,0,30,27.50,0
2,9401,9512,0.24,4,E,X,9,7.00,0
0,9408,9509,0.10,2,F,X,20,11.66,0
4,9410,9602,0.13,1,F,0,17,15.50,0
2,9506,9603,0.15,3,E,0,10,10.00,0
2,8612,9601,0.24,3,F,X,20,13.81,0
0,9402,9512,0.12,1,F,0,20,10.25,0
2,8612,9602,0.40,3,D,X,5,4.06,0
7,9509,9509,0.05,1,G,0,30,30.00,0
5,9309,9603,0.10,1,F,0,20,16.66,0
0,9409,9512,0.17,3,E,0,5,7.60,0
5,8709,9504,0.23,1,G,X,26,16.83,0
1,8611,9512,0.31,3,E,X,12,8.04,1
3,9501,9603,0.23,4,F,X,13,12.00,0
2,8802,9612,0.16,1,G,X,13,12.61,0
5,8703,9508,0.14,2,F,0,12,9.66,0
5,8712,9512,0.30,3,E,X,10,8.39,0
0,9404,9602,0.12,2,F,0,15,11.75,0
6,8704,9512,0.23,2,E,X,10,8.53,0
5,9201,9602,0.13,2,F,X,17,11.42,0
2,8801,9512,0.24,2,F,X,15,8.00,0
2,8812,9601,0.33,3,D,X,5,5.85,0
2,9601,9602,0.08,1,F,0,5,10.00,0
2,8612,9602,0.21,3,F,X,15,9.41,0
4,9001,9512,0.22,2,E,0,10,6.61,0
1,9601,9601,0.07,1,F,0,20,20.00,0
2,9110,9508,0.36,3,E,X,11,12.09,1
0,9109,9512,0.09,1,G,0,25,22.00,0
1,9410,9602,0.11,2,F,0,7,10.66,0
0,9103,9511,0.09,1,F,0,17,12.00,0
0,9102,9504,0.11,1,G,0,30,24.00,0
5,9301,9612,0.17,2,F,0,15,11.63,0
4,9502,9609,0.12,1,F,0,25,16.66,0
1,9001,9512,0.12,2,F,X,22,13.42,0
4,9501,9511,0.12,1,F,0,20,10.33,0
6,9209,9602,0.24,2,F,X,16,11.16,0
6,8712,9512,0.22,1,E,X,12,7.33,0
2,9402,9601,0.10,1,F,0,20,10.66,0
0,9210,9612,0.15,2,F,X,100,29.18,0
7,9010,9603,0.15,3,F,X,20,13.11,0
0,9004,9511,0.22,3,F,0,13,18.92,0
2,9010,9512,0.15,2,F,0,15,10.14,0
5,8701,9512,0.22,2,E,X,10,7.06,0
4,8911,9603,0.13,3,F,X,10,13.93,0
7,9603,9603,0.09,1,F,0,15,15.00,0
3,8608,9512,0.29,1,E,X,10,4.78,0
4,8905,9601,0.17,2,E,X,10,7.18,1
4,9401,9512,0.17,4,D,0,5,5.83,0
6,8612,9603,0.16,1,F,0,20,11.00,0
4,8702,9511,0.25,1,E,X,10,5.70,0
0,8612,9603,0.26,4,F,X,10,10.21,0
4,9112,9601,0.10,1,F,0,15,13.00,0
4,9506,9512,0.10,2,F,0,20,11.50,0
0,9410,9512,0.08,1,G,0,30,25.00,0
6,9411,9602,0.11,2,F,0,17,17.00,0
0,9109,9510,0.10,1,G,0,27,24.16,0
0,9102,9507,0.11,2,G,X,30,18.00,1
0,9402,9511,0.10,1,F,0,15,10.00,0
0,9111,9603,0.35,4,D,X,2,5.37,0
1,9601,9601,0.07,1,G,0,25,25.00,0
0,9201,9512,0.12,2,G,0,25,15.85,0
2,9209,9509,0.16,1,G,X,30,15.00,0
6,9012,9512,0.12,2,G,0,10,22.71,0
6,9103,9508,0.25,1,G,X,25,18.50,0
6,9310,9503,0.13,1,F,X,15,11.40,0
6,8709,9603,0.26,3,D,X,6,4.11,0
1,9401,9601,0.21,4,D,X,7,5.87,0
5,9210,9510,0.14,2,F,X,15,13.14,0
6,9302,9511,0.11,1,G,0,25,14.50,0
7,9007,9503,0.07,1,F,0,20,15.00,0
4,9506,9512,0.10,2,G,0,25,14.00,0
2,9602,9602,0.07,1,G,0,25,25.00,0
0,8809,9601,0.25,3,F,X,10,10.88,0
0,8809,9512,0.46,4,D,X,5,3.28,0
0,9102,9505,0.08,1,F,0,21,19.50,0
7,9501,9602,0.20,4,E,X,7,6.40,0
5,9201,9601,0.08,1,F,0,20,14.25,0
0,9011,9603,0.13,3,F,X,20,13.85,0
5,9104,9608,0.11,1,G,0,15,11.71,0
5,9511,9511,0.06,1,G,0,25,25.00,0
0,9603,9603,0.10,1,F,0,20,20.00,0
2,9509,9601,0.10,2,F,0,15,12.50,0
0,9507,9507,0.05,1,F,0,20,20.00,0
4,9401,9512,0.16,3,E,X,12,9.00,0
1,9210,9601,0.12,1,F,0,20,11.20,0
2,9301,9512,0.24,3,E,X,14,10.27,0
6,9507,9507,0.06,1,G,0,25,25.00,0
0,9301,9512,0.06,1,F,0,19,13.66,0
5,8612,9511,0.25,4,E,X,8,7.55,0
7,9601,9601,0.07,1,G,0,25,25.00,0
2,9411,9512,0.16,4,E,X,10,7.42,0
0,8904,9509,0.13,1,F,0,16,10.50,0
4,9004,9512,0.26,2,F,X,17,9.00,0
0,8608,9602,0.19,1,F,X,15,8.92,0
5,9510,9511,0.12,2,F,0,5,10.00,1
2,8910,9510,0.27,3,D,X,5,5.56,0
2,8801,9511,0.33,4,E,X,10,5.08,0
4,9202,9508,0.12,2,F,0,20,8.50,0
0,9102,9512,0.12,1,F,0,20,17.28,0
1,9011,9505,0.18,1,F,X,23,18.00,0
0,8702,9609,0.23,3,F,X,15,12.19,0
5,8701,9603,0.25,3,E,X,10,5.76,0
5,9401,9603,0.18,3,G,0,10,13.75,0
5,9509,9509,0.05,1,G,0,28,28.00,0
6,8801,9507,0.10,1,G,0,25,14.33,0
0,9004,9511,0.13,1,F,0,20,16.25,0
0,9106,9603,0.16,4,F,0,19,21.00,0
2,8611,9511,0.22,1,E,X,10,6.54,0
5,9409,9510,0.08,1,F,0,15,15.00,0
1,9509,9509,0.07,1,F,0,15,15.00,0
4,9112,9603,0.16,2,F,0,20,13.85,0
2,9402,9602,0.15,2,G,0,25,17.66,0
2,8810,9508,0.12,1,G,X,50,46.22,0
1,9301,9601,0.19,4,D,0,6,4.71,1
4,9501,9512,0.17,3,E,0,10,7.00,0
4,8608,9512,0.33,3,D,X,5,5.30,1
4,9302,9511,0.27,2,E,X,8,8.33,0
2,9309,9509,0.13,3,E,0,14,10.80,0
5,9402,9508,0.15,2,F,0,20,11.00,0
0,8809,9511,0.36,1,F,X,16,12.00,0
4,9101,9602,0.11,1,F,0,15,12.83,0
5,9603,9603,0.11,1,F,0,15,15.00,0
0,9302,9601,0.21,4,F,0,10,11.55,0
7,9012,9702,0.20,3,E,X,10,7.22,0
5,9602,9602,0.07,1,F,0,20,20.00,0
5,8608,9511,0.50,4,D,X,4,5.17,0
2,8609,9512,0.25,1,G,X,50,24.14,0
3,9111,9504,0.12,1,F,X,15,12.50,0
0,9506,9509,0.09,2,F,0,15,12.50,1
1,8612,9511,0.14,2,F,X,15,10.55,0
4,8903,9507,0.14,1,F,0,15,8.25,0
4,9302,9509,0.17,3,F,X,14,10.85,0
5,9510,9510,0.06,1,F,0,20,20.00,0
1,8811,9512,0.25,1,E,X,10,9.63,0
1,8707,9512,0.19,2,E,0,5,7.06,0
5,8810,9511,0.17,4,F,X,10,8.09,0
2,8703,9509,0.13,1,G,X,100,42.46,0
5,9404,9508,0.28,3,E,X,9,9.00,0
4,8612,9604,0.12,1,F,0,25,18.23,0
2,8608,9603,0.54,4,E,X,10,6.19,0
5,9310,9506,0.10,1,F,0,17,13.00,0
0,8702,9510,0.22,3,F,X,20,14.56,0
1,9501,9602,0.15,2,F,0,12,14.66,0
1,9001,9603,0.16,2,F,X,25,21.06,0
2,9501,9509,0.09,1,F,0,15,12.50,0
5,9302,9512,0.27,4,F,X,11,10.58,0
6,9301,9512,0.09,2,G,0,25,11.85,0
4,9101,9603,0.23,4,E,X,5,7.19,0
3,9301,9505,0.08,1,F,0,18,13.33,0
0,8801,9601,0.18,2,E,X,12,8.72,0
1,8612,9603,0.20,1,G,X,30,21.42,0
6,8905,9509,0.27,1,E,0,10,8.05,0
4,9310,9512,0.08,1,G,0,27,19.00,0
0,8807,9601,0.40,4,D,X,6,6.12,1
5,9409,9503,0.17,1,G,0,40,43.33,0
3,8805,9602,0.11,2,G,X,25,25.00,0
5,9312,9509,0.14,1,F,0,15,11.40,0
5,8801,9702,0.14,1,F,X,0,9.61,0
5,8812,9510,0.13,1,G,X,25,18.40,0
4,9601,9601,0.07,1,F,0,15,15.00,0
0,9012,9601,0.43,4,F,X,15,12.26,0
0,9202,9511,0.44,4,D,X,7,6.13,0
0,8803,9611,0.19,2,F,X,9,9.52,0
3,8610,9512,0.22,2,F,X,15,8.23,0
1,9211,9603,0.23,4,E,0,5,5.50,0
